F0semitoneFrom27_5Hz_sma3nz_amean,F0semitoneFrom27_5Hz_sma3nz_stddevNorm,F0semitoneFrom27_5Hz_sma3nz_percentile20_0,F0semitoneFrom27_5Hz_sma3nz_percentile50_0,F0semitoneFrom27_5Hz_sma3nz_percentile80_0,F0semitoneFrom27_5Hz_sma3nz_pctlrange0_2,F0semitoneFrom27_5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27_5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27_5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27_5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20_0,loudness_sma3_percentile50_0,loudness_sma3_percentile80_0,loudness_sma3_pctlrange0_2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0_H1_H2_sma3nz_amean,logRelF0_H1_H2_sma3nz_stddevNorm,logRelF0_H1_A3_sma3nz_amean,logRelF0_H1_A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0_500_sma3nz_amean,slopeV0_500_sma3nz_stddevNorm,slopeV500_1500_sma3nz_amean,slopeV500_1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0_500_sma3nz_amean,slopeUV500_1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp
40.5719,0.07841036,37.70264,39.40315,44.15207,6.449421,58.78754,3.082338,-5.272367,44.3143,1.091559,0.3909201,0.7269889,1.016415,1.362989,0.6360002,8.22244,4.941015,5.450305,1.284556,0.8594599,0.7773632,27.02797,0.2571796,-3.770907,-1.994598,-5.230294,-2.229495,-36.86233,-0.2507456,0.03954166,0.9638308,1.745256,0.5462338,6.708828,0.4741979,15.53993,0.7324472,29.54181,0.2643409,717.6679,0.2279215,1348.473,0.2437068,-98.20402,-0.9276127,1721.516,0.179092,1069.332,0.2879874,-95.01895,-0.8643703,2578.964,0.1053335,1104.184,0.3559322,-98.62373,-0.8032064,-17.40557,-0.2790593,26.5055,0.2364707,0.0765717,0.2353837,-0.04634425,-0.2025722,1.078785,0.712047,29.67394,0.1665187,-3.256832,-2.649354,-3.221854,-4.203358,-38.72456,-0.2429732,-12.39895,21.13471,0.07744824,-0.03941757,0.6145585,3.731343,3.100775,0.1825,0.1860611,0.115,0.03640055,-16.44446
24.03703,0.05141253,22.99072,24.08567,24.47512,1.484402,18.53908,4.758717,10.34581,2.892173,1.163083,0.3634211,0.8069807,1.209848,1.424008,0.6170273,10.46138,7.613748,6.14367,2.108022,0.8623074,0.5575875,30.72802,0.309486,5.191884,1.67254,5.543529,1.284107,-8.434672,-1.201694,0.01778503,1.378089,1.728127,0.5881108,3.299539,0.6592419,-7.31685,-0.6359314,21.06151,0.3279223,660.0122,0.3330232,1522.808,0.1301611,-90.39703,-1.044192,1605.525,0.1529386,1181.238,0.1053922,-97.4326,-0.9096842,2529.257,0.1097306,1025.077,0.4336927,-100.4896,-0.855157,-16.22843,-0.3176316,25.7199,0.2195739,0.04342091,0.3350586,-0.02044626,-0.7146665,0.9131295,0.4543997,33.01915,0.1844363,2.157976,4.210124,6.023474,1.166332,-5.20167,-1.765279,-17.04736,24.86588,0.02794765,-0.02854027,0.8672019,3.597122,3.731344,0.136,0.1202664,0.09166667,0.09906507,-16.2102
41.47902,0.1057191,37.1074,42.2551,44.24606,7.138657,23.75823,19.43529,29.26147,1.071365,0.8275506,0.8119447,0.2092603,0.6115461,1.238497,1.029237,8.394542,5.418814,10.03927,7.030869,0.3901064,1.13508,17.92502,0.4018056,-6.342306,-2.015207,-9.027865,-2.132626,-27.6135,-0.6627004,0.02789378,1.070374,1.017056,0.6039482,7.583821,0.7205895,9.422116,1.197203,24.13789,0.3119461,743.1135,0.225985,1418.842,0.1343406,-89.12058,-1.045382,1671.344,0.1131677,1165.61,0.2348888,-82.34559,-1.100759,2564.353,0.09651355,1143.42,0.3114586,-90.78525,-0.9198445,-5.037782,-1.306145,19.11101,0.2933997,0.04277951,0.4451377,-0.003182848,-6.384252,0.5627968,0.872964,16.30758,0.5045092,-8.957416,-1.480086,-10.70286,-2.050787,-36.52518,-0.4779056,-8.231185,23.88494,0.004847437,-0.000183042,0.1421391,2.590674,2.12766,0.28,0.1360147,0.134,0.09156418,-18.27924
40.44481,0.06368672,38.77002,39.70514,42.94946,4.179443,-15.11081,26.63221,12.83808,0.2994356,1.135013,0.4968113,0.5257494,1.095048,1.718934,1.193184,14.98464,7.85076,8.768366,3.392025,0.6868662,0.9070974,21.66069,0.4244509,5.413433,1.904003,5.103648,3.073823,-32.35467,-0.5688671,0.01918126,1.713355,1.06545,0.7935213,10.35146,0.3614991,16.22088,0.6426606,28.01544,0.3019484,725.752,0.1723081,1360.329,0.1528702,-81.41753,-1.068567,1740.052,0.1272202,1078.488,0.2844122,-81.49117,-0.9713905,2637.426,0.08117045,1105.153,0.4499529,-84.54092,-0.9102347,-14.47262,-0.429478,23.19888,0.3026038,0.03872531,0.4399207,-0.03619149,-0.3564565,0.8658869,0.7628906,22.9861,0.401404,6.056773,1.823738,6.333914,2.945084,-41.55978,-0.3416654,-10.74961,20.20719,0.002953755,-0.02000134,0.3532832,3.2,2.040816,0.322,0.2173844,0.1216667,0.08314981,-14.89343
38.96536,0.05873939,36.04981,39.64901,41.34524,5.295429,40.33564,42.01561,18.10863,13.00985,1.047026,0.5722689,0.4858323,0.8644307,1.470533,0.9847006,12.18208,7.871832,9.60052,5.465559,0.6842948,0.7784025,24.88998,0.347487,-5.01838,-1.879892,-10.5653,-0.7194535,-34.29973,-0.2666718,0.02929324,0.8240716,1.559505,0.524648,6.829542,0.4950625,14.19684,0.8508455,30.87507,0.2544926,569.9803,0.2270548,1578.987,0.1111836,-48.47176,-1.738759,1511.729,0.07416146,1222.801,0.1851634,-41.90911,-1.610229,2430.507,0.09882417,1266.825,0.3854693,-52.88504,-1.19419,-12.82338,-0.3730631,28.04676,0.2265505,0.07435537,0.2359934,-0.02961709,-0.39058,0.7995764,0.6750458,25.2689,0.3191569,-5.704774,-1.827334,-10.96851,-0.6977562,-34.79768,-0.2788918,-13.75598,24.98645,0.07462576,-0.02669389,0.314448,4.929577,2.205882,0.37,0.09899495,0.09999999,0.08,-16.58248
40.45695,0.1090931,37.89466,38.65524,42.78733,4.892677,265.7307,300.9373,15.09478,65.33039,0.9840801,0.6476927,0.4989185,0.8822269,1.34591,0.8469912,17.22142,15.09761,8.838725,4.393883,0.4117647,1.338862,20.49049,0.468758,-9.69102,-1.532188,-14.24901,-1.374509,-30.90508,-0.4378309,0.01960899,2.121612,0.8025497,0.8626934,10.16324,0.4176944,3.367872,2.813076,21.79946,0.4436965,795.7518,0.1651688,1400.484,0.1598296,-38.11563,-1.995928,1637.359,0.09751563,1136.876,0.2023582,-40.05267,-1.735598,2588.592,0.06599466,976.1911,0.3512532,-50.96355,-1.2547,-5.236649,-1.223256,23.10072,0.3294898,0.05917419,0.3436252,-0.01164163,-1.305015,0.4595195,1.238901,21.70098,0.4398123,-11.63283,-1.21244,-17.60833,-1.052918,-33.85013,-0.3531165,-6.18163,17.18794,0.01435713,-0.002609622,0.2038445,2.42915,1.840491,0.4411111,0.6247923,0.08,0.05395471,-19.84284
32.79359,0.1840564,31.01515,31.85809,33.01769,2.002542,69.18285,8.862885,83.17078,78.0338,0.8038795,0.3842956,0.5761694,0.7045432,1.058547,0.4823775,8.445404,5.226425,4.723598,5.533976,0.4230903,0.8331357,19.0868,0.6254839,6.612655,1.530855,16.65506,0.4169514,2.362675,4.494025,0.05516133,2.22236,1.56285,0.6260638,8.349465,0.248077,6.211089,0.9025161,23.27928,0.3252776,656.9908,0.239187,1504.979,0.1013167,-126.1994,-0.6482407,1625.691,0.1005276,1134.2,0.2542004,-124.6724,-0.6281177,2615.038,0.07211585,980.4513,0.2849883,-127.0233,-0.597398,-18.15014,-0.5376838,28.51539,0.4497147,-0.009025811,-1.927171,-0.01991018,-0.5123242,0.5171911,0.6846357,26.72586,0.3679596,13.80016,0.536469,19.4482,0.1939444,6.973864,1.611778,-5.488736,12.78098,-0.00795301,-0.01081399,0.3582157,5.5,4.102564,0.09875,0.04456386,0.11,0.06236096,-20.58956
46.62997,0.1144819,41.00358,46.23531,53.4363,12.43272,28.84365,0,-1.061114,0,1.208123,0.8189481,0.2275812,0.7844502,2.355097,2.127516,8.554461,3.284575,10.68033,1.545651,0.7425082,0.9725966,19.67779,0.2284808,-7.242708,-1.609402,-17.7373,-1.08671,-28.55956,-0.5839806,0.02790462,1.144222,1.433609,0.6749331,9.310206,0.3078063,10.06167,0.8209339,21.70095,0.4659108,797.6342,0.2067528,1507.624,0.1478082,-81.21173,-1.149923,1635.739,0.1081622,1313.291,0.2445364,-71.28372,-1.121132,2556.49,0.09728974,1010.885,0.3258967,-76.20362,-1.002731,-10.23405,-0.6140588,24.23668,0.4283331,0.06066842,0.4014007,-0.01744768,-0.8007953,1.06998,0.6228802,19.71608,0.2303044,-12.7082,-0.793108,-26.90966,-0.6176983,-37.28617,-0.3402898,-11.91374,22.0548,0.02354394,-0.0138135,0.07427526,2.173913,2.298851,0.3,0.05,0.105,0.085,-14.50262
39.6081,0.08338889,35.79013,41.22591,42.2546,6.46447,27.40506,0.7395861,284.6281,0,1.0283,0.7008314,0.4073603,0.7121203,1.693993,1.286633,14.62869,10.26693,8.217897,4.090882,0.6224561,1.169273,21.20846,0.3954332,-1.115905,-10.55895,0.1700824,72.67543,-21.33959,-0.8569759,0.0329523,1.385385,1.148692,0.5644662,8.472211,0.5778215,13.01282,1.030743,23.23409,0.228884,763.1633,0.1925475,1320.118,0.1432639,-131.7311,-0.6561027,1753.041,0.1141183,1150.991,0.1745994,-123.5267,-0.6794449,2636.029,0.06733632,1131.415,0.4347636,-125.7207,-0.6490496,-9.626108,-0.9516382,22.51279,0.3138094,0.03219876,0.4517908,-0.02289641,-0.743651,0.935317,0.5931568,22.38076,0.4381546,0.715424,22.41731,1.037494,15.82782,-35.11104,-0.5513708,-7.389079,19.68374,0.01141813,-0.01151487,0.435347,2.941177,3.092784,0.13,0.07348469,0.1275,0.1068585,-16.50064
37.80229,0.05462101,36.70723,37.88903,38.94249,2.235256,97.14148,74.45271,107.8537,105.4343,0.7945749,0.3795118,0.5619119,0.802668,0.9425964,0.3806844,12.76186,9.939257,2.678049,2.789542,0.4979042,1.1133,25.975,0.3059034,-10.06475,-0.7368343,3.947321,3.398131,-31.217,-0.3485123,0.0479534,1.572925,1.493154,0.527837,4.540075,0.7025855,6.545482,1.21999,20.84085,0.3151172,779.4695,0.1466291,1401.967,0.1548082,-21.79421,-2.275906,1709.475,0.09483867,1087.354,0.2815615,-31.64773,-1.419143,2616.731,0.04858493,970.4576,0.2997782,-33.78972,-1.284626,-11.42126,-0.361856,19.61051,0.2961875,0.06713156,0.2095322,-0.03290086,-0.4424296,0.5106346,1.138567,26.27482,0.3097495,-10.07682,-0.76622,4.434175,2.895009,-31.06423,-0.3665763,-8.50939,14.59004,0.06194813,-0.02776237,0.2765332,4.545455,3.174603,0.2775,0.0258602,0.025,0.005,-21.63877
35.56204,0.03907669,34.26457,35.34702,36.95306,2.688488,18.65465,1.249868,24.36895,7.926903,1.201808,0.4105904,0.8347116,1.079164,1.444768,0.6100566,11.52144,6.434687,7.239592,5.684651,0.5227073,0.4488026,26.42462,0.2942158,-11.35612,-0.8261553,5.452793,1.181219,-17.08612,-0.3471744,0.02594259,0.9202947,1.303853,0.6946543,6.025032,0.3909565,1.012893,5.569952,19.65722,0.374616,703.7006,0.1749839,1455.277,0.1062054,-54.22047,-1.440286,1607.269,0.09370601,1251.085,0.2428639,-59.99168,-1.214353,2486.199,0.06841309,1044.222,0.2951053,-63.44514,-1.12139,-10.17932,-0.479432,18.50642,0.3638702,0.05075899,0.2981653,-0.02015823,-0.3693795,0.5878646,0.3928797,29.11725,0.1598064,-11.42731,-0.9212298,6.386015,1.013942,-16.69937,-0.3684931,-5.223217,12.32292,0.03682095,-0.01554722,0.360493,5.517241,2.857143,0.2575,0.3266783,0.0675,0.08227241,-20.0675
30.79791,0.2575239,20.75217,34.36895,37.47391,16.72174,264.5073,213.2496,178.8922,140.105,1.045674,0.5094108,0.5693966,0.9892809,1.464678,0.8952814,14.17533,7.385825,10.86117,5.940766,0.4880074,0.9669979,16.80828,0.6758603,18.47614,0.6143347,24.80079,0.5539428,-15.63265,-1.129834,0.06084181,1.561999,1.011338,0.8202515,5.910705,0.4226302,13.65028,1.26551,22.56919,0.8525005,713.8309,0.2128279,1340.562,0.1725474,-58.93008,-1.211864,1761.103,0.1309997,1086.145,0.3320654,-70.26463,-0.9153665,2632.571,0.07631999,1064.686,0.2821398,-69.83242,-0.9215875,-17.74045,-0.3283819,24.19349,0.3090455,-0.006574128,-4.359848,-0.02483138,-0.6138734,0.5435687,0.9480217,20.42445,0.4121646,21.42403,0.4766292,22.89504,0.5708979,-19.97976,-0.8844156,-7.962616,15.13625,-0.03952043,-0.007020642,0.3529029,3.781513,3.87931,0.1888889,0.1423957,0.06,0.03464102,-16.45292
36.5663,0.09704602,34.93868,35.86493,39.14404,4.205364,91.75441,61.54366,11.26186,11.39781,1.270316,0.3057273,0.9281173,1.224995,1.599111,0.6709937,10.58071,6.316994,12.54919,13.28303,0.8565533,0.582579,23.54691,0.365009,0.9342114,5.841504,15.02845,0.834807,-27.30438,-0.511961,0.02217004,0.6359947,1.193933,0.5373168,7.750329,0.3326623,9.155985,1.69878,26.09468,0.2476625,644.2077,0.2080493,1354.319,0.1190014,-85.286,-1.041841,1638.246,0.1120097,1100.656,0.230941,-91.46797,-0.8767467,2584.735,0.06157164,914.4752,0.2195954,-92.17981,-0.8615427,-15.46299,-0.3505536,22.94308,0.2889946,0.03559683,0.5490478,-0.02908498,-0.2751594,0.9965324,0.5436695,25.62169,0.2337859,2.163852,2.501395,16.08713,0.7428452,-32.39871,-0.3752294,-7.589077,15.72441,0.005926063,-0.01923204,0.708717,4.864865,3.333333,0.1766667,0.1480615,0.08714285,0.04831867,-16.23208
39.21927,0.0736272,39.10495,39.40805,40.70798,1.603035,64.18408,0,19.89861,21.1807,1.062105,0.5256055,0.5357962,0.9160975,1.73022,1.194424,10.07813,4.531309,6.982835,3.702358,0.8356397,0.8865688,22.62493,0.4532012,1.509907,4.263858,0.8699008,8.06758,-15.61661,-0.5117239,0.03548503,2.063935,1.447756,0.6309968,9.086978,0.4356708,31.91092,0.2905111,31.87459,0.1409028,638.6614,0.1963406,1460.853,0.107656,-112.6172,-0.8087018,1676.173,0.09721731,1237.755,0.2286457,-110.9094,-0.755591,2533.547,0.059967,1102.161,0.2222018,-111.9205,-0.74146,-19.80935,-0.2598634,27.28688,0.2165508,0.06000835,0.2555718,-0.03929802,-0.2578059,1.231056,0.595492,27.99085,0.2239335,1.29971,3.667215,0.9412365,8.696876,-18.90006,-0.4078047,-10.4991,17.62829,0.04071541,-0.02650087,0.48758,4.761905,3.305785,0.1425,0.1056823,0.11,0.05477226,-13.5437
37.67776,0.03166104,36.18869,37.933,38.90834,2.71965,24.98731,8.743833,11.31879,4.13552,1.125095,0.5212481,0.6178917,1.062542,1.734608,1.116716,10.02725,3.014542,5.178537,6.745363,0.7501687,0.8700333,25.97202,0.2747398,11.61905,1.149872,15.58968,0.5549863,-25.03789,-0.5412651,0.02540399,0.7744529,1.285276,0.8102435,8.704745,0.3296989,14.98254,0.6881692,29.92295,0.261874,736.0901,0.1127237,1303.719,0.1291779,-39.78892,-1.627463,1812.723,0.08563038,1053.099,0.2967987,-51.74253,-1.134028,2669.12,0.06494541,1031.871,0.2848206,-52.22298,-1.116272,-18.38128,-0.2594036,24.91768,0.2763298,0.02988818,0.5992098,-0.03936628,-0.2432811,0.7892849,0.8706542,26.86767,0.2833968,11.03514,1.280139,14.96646,0.6293001,-25.94947,-0.4158392,-17.95669,24.8991,0.000402935,-0.02329276,0.4333253,4.166667,3.333333,0.2433333,0.2522345,0.055,0.035,-14.05433
23.31975,0.2295636,18.8401,20.56555,26.26204,7.421938,67.72448,11.24431,110.0093,82.37792,1.005754,0.5107148,0.5301941,0.9263339,1.422849,0.8926545,9.835855,4.417634,7.813229,2.613372,0.7029335,0.7524228,26.94335,0.300878,7.190166,1.259169,21.54196,0.6232446,0.4495225,16.54653,0.06343915,1.571892,2.154445,0.4301116,3.868549,0.5848492,1.274228,9.288171,23.50378,0.2004735,530.0746,0.1597035,1395.918,0.0714108,-114.2313,-0.793198,1578.121,0.1057751,1027.986,0.2260408,-120.3261,-0.6990057,2505.756,0.07659465,1013.102,0.3137802,-120.9218,-0.6886048,-18.50426,-0.1601564,24.73138,0.2281625,0.0121381,1.432093,-0.02714566,-0.3992632,0.7393593,0.3858623,30.04348,0.2136507,11.72076,0.6246367,25.10324,0.5244651,1.777637,5.169348,-13.92596,19.64053,0.02111989,-0.02299274,0.7403309,4.672897,3.921569,0.1025,0.08317903,0.104,0.03773592,-15.86146
43.84263,0.1367547,39.36125,42.96031,50.25093,10.88969,681.4141,1118.382,100.5648,99.38271,1.173347,1.028775,0.2236258,0.808419,1.838053,1.614427,20.84101,16.49961,14.99208,14.86505,0.7535158,1.435594,10.68265,0.8589599,-12.39015,-1.363191,-8.996106,-1.628294,-25.4065,-0.6053358,0.03337219,1.487105,1.411894,0.5028107,6.147894,0.5969146,9.20604,1.288401,14.41676,0.6796532,830.4688,0.1513042,1256.985,0.1210367,-107.9797,-0.9058692,1760.456,0.09201747,1098.908,0.2252108,-103.838,-0.903848,2618.157,0.05584484,972.3079,0.255182,-106.8277,-0.8481069,-1.466966,-6.601749,15.45715,0.4419414,0.06858795,0.4244817,-0.003526593,-6.527585,0.80959,0.9062409,9.509743,0.8687044,-18.92393,-0.9019779,-10.767,-1.490085,-33.71835,-0.4206267,-3.32568,15.37238,0.02366613,-0.001667029,0.7185046,2.052786,2.380952,0.2,0.1095445,0.1766667,0.2017699,-15.47949
36.45633,0.0369182,35.09224,36.09323,37.76456,2.672325,0.3524444,0,0,0,1.848807,0.2219422,1.678382,1.908199,2.105695,0.4273132,26.36859,17.94595,0.1189647,7.714789,1.038914,0.4382259,3.674574,3.936898,25.11735,0.4728475,11.22689,0.761688,-32.58107,-0.3262563,0.03544118,0.7760738,0.8072912,0.8784108,9.274908,0.1095933,17.50734,0.09659542,27.95622,0.1363369,705.4249,0.06880642,1264.249,0.06403884,-109.7399,-0.7965969,1748.635,0.07431851,1153.947,0.1020753,-121.391,-0.6280655,2689.269,0.009439321,602.7653,0.142016,-115.7646,-0.708122,-16.48532,-0.1292749,20.47416,0.08262305,0.06264795,0.1143895,-0.03704233,-0.150116,1.306836,0.2417737,14.07157,0.2695273,34.99841,0.06402081,17.85037,0.07585657,-36.9824,-0.1959367,5.911654,-2.634104,0.03272286,-0.01373707,0.6838798,7.142857,4.545455,0.09999999,0,0.09999999,0,-11.89524
37.24052,0.08073663,36.21027,37.23019,38.50885,2.298576,78.39338,90.20959,49.47654,45.46762,1.434667,0.5420014,0.7264277,1.239179,2.271495,1.545068,20.48477,10.9187,8.640958,3.321846,0.7121447,0.7628038,25.20354,0.483125,-8.391851,-1.295512,-2.273055,-5.592182,-27.72549,-0.3697008,0.02418372,1.376862,0.9313795,0.7793891,8.679544,0.398672,8.460467,1.221886,21.84304,0.3693754,742.567,0.2086674,1487.719,0.136733,-60.94267,-1.355534,1644.893,0.107864,1284.886,0.2624497,-61.95701,-1.233909,2463.822,0.1034953,1117.884,0.3252428,-67.97353,-1.071229,-8.611008,-0.6995379,21.06745,0.2935295,0.06412442,0.4202493,-0.01510662,-1.049814,0.787558,0.7002437,28.25466,0.3399393,-9.696097,-1.193392,-0.6084569,-22.14217,-28.25768,-0.3324049,-8.106406,17.5705,0.04613964,-0.02151554,0.5459584,4.784689,2.941176,0.2433333,0.1229724,0.07333333,0.04068852,-15.30456
40.01424,0.06182083,37.20411,40.16722,42.13965,4.935547,42.86796,32.59018,26.67272,5.573605,1.451841,0.7042339,0.4567592,1.268712,2.4582,2.001441,17.84551,8.73258,14.86846,2.742732,0.7604365,0.8664193,14.51788,0.7525144,-6.979841,-2.494441,14.5495,0.6871955,-30.99673,-0.4941884,0.02680239,1.022315,0.8383328,0.837456,8.683939,0.4076563,13.47221,0.7467081,18.06887,0.4944684,691.5367,0.2571705,1325.786,0.1711805,-66.76435,-1.220495,1663.296,0.1091681,1008.576,0.2416992,-61.52077,-1.178369,2579.098,0.07100669,968.2679,0.2006508,-61.25752,-1.186693,-9.44298,-0.8712953,16.35275,0.5130236,0.06115721,0.2537377,-0.02305949,-0.8120999,0.9647199,0.6713149,15.72676,0.5924723,-10.75414,-1.7198,15.81278,0.6979325,-36.87505,-0.3610294,-5.289835,11.65167,0.0334311,-0.011106,0.1664585,3.954802,2.923977,0.252,0.2095137,0.07,0.04939635,-16.08034
40.79076,0.08363537,37.47406,38.78742,44.95089,7.476837,11.89458,7.389675,19.7016,1.676046,0.9359765,0.7589678,0.4585996,0.6711914,1.296693,0.8380936,11.73633,9.975376,6.026668,4.649061,0.4943662,1.278392,18.71915,0.6028165,-0.5101503,-21.26387,-2.619613,-7.671726,-25.39261,-0.7246562,0.01617145,1.327781,0.9110202,0.6781735,11.0492,0.2511363,6.451908,1.236332,24.77398,0.4974233,696.8531,0.2507727,1447.171,0.1679786,-81.69537,-1.143435,1583.807,0.1105626,1166.874,0.2878122,-77.18984,-1.085161,2627.389,0.06469715,1062.984,0.2677762,-84.29276,-0.9311469,-13.53882,-0.5512289,25.82945,0.285417,0.03648038,0.6534212,-0.01669662,-0.7828474,0.6778702,1.046351,23.24942,0.3436004,0.1461548,88.4091,-6.807049,-3.341505,-32.97568,-0.5375125,-3.856747,10.96391,-0.001305437,-0.0086798,0.1452917,2.312139,1.190476,0.56,0.32,0.17,0.06531972,-18.11676
40.01371,0.01756831,39.38277,39.72628,40.68942,1.306652,0.1817749,0,0,0,1.199883,0.6104268,0.7319321,0.8937088,1.544936,0.8130036,13.86895,8.263535,10.50045,1.989033,0.7497246,0.9566362,13.0386,0.4637652,6.272518,1.631769,15.79043,0.6136206,-32.31131,-0.6841361,0.03170793,0.5673952,1.315294,0.8339051,6.741072,0.2327384,16.49585,0.4493848,14.40742,0.1759834,805.1429,0.02643514,1178.936,0.1474278,-168.0192,-0.3853251,1996.721,0.1095894,890.5762,0.2401532,-171.0707,-0.3406316,2665.257,0.03346491,1043.332,0.3626394,-167.6025,-0.3894073,-5.530951,-0.9969671,9.651501,0.7662801,0.02438271,0.3602872,-0.03035159,-0.4017582,1.368982,0.4984345,8.404265,0.5817319,16.38099,0.3417603,28.97965,0.280374,-53.00016,-0.3754506,-7.765337,13.37111,0.02725397,-0.02140359,0.684889,3.448276,1.886793,0.09,0,0.205,0.125,-16.33423
39.47013,0.1419816,34.31036,38.43895,42.0445,7.734135,147.7886,124.5349,99.69347,17.00369,1.185547,0.4416277,0.7064469,1.09498,1.507574,0.8011268,16.52772,9.827255,10.18485,10.3797,0.8667407,0.7723998,24.37956,0.2729145,-7.782228,-1.332672,7.344301,1.436857,-31.25936,-0.2470369,0.0854289,1.298859,1.541286,0.5814809,5.346806,0.8487437,6.53061,1.680548,20.70627,0.413527,634.4285,0.2319213,1500.174,0.1235443,-31.15809,-2.236761,1632.004,0.09538635,1114.987,0.1495109,-37.40437,-1.544836,2481.407,0.06162833,1193.382,0.247789,-40.47174,-1.399065,-14.36431,-0.3061905,22.08052,0.2939293,0.07509539,0.2314536,-0.03638073,-0.3093665,0.9796652,0.7104844,23.43066,0.2949842,-8.216024,-1.371146,6.701575,1.637863,-31.91502,-0.2610326,-16.63304,24.73573,0.07156333,-0.03927123,0.5524575,6.17284,2.666667,0.32,0.23,0.08,0,-14.69631
38.46155,0.0879578,36.5581,37.18523,40.97199,4.413887,65.7952,80.57777,113.3869,82.58587,1.739008,0.5472165,0.9015694,1.511267,2.628476,1.726907,15.06716,9.194466,14.82527,11.72038,0.668648,0.7964273,9.428181,0.8932415,-20.4341,-0.7145779,25.47542,0.6092994,-38.50297,-0.5394514,0.01905487,1.287751,1.092138,0.9798072,6.979069,0.5176065,8.846653,1.20883,4.708487,2.300976,699.3798,0.3037845,1409.751,0.1338651,-21.50556,-2.647296,1680.544,0.08852636,1003.975,0.3018133,-20.9625,-2.273709,2553.979,0.07253738,1016.471,0.1574501,-14.29635,-3.397531,-1.031862,-5.31828,5.766232,1.046443,0.07345257,0.2696487,-0.01879906,-0.8167449,0.7352586,0.7110312,10.06502,0.7372275,-21.8128,-0.6772864,26.33376,0.6056371,-41.38375,-0.4674896,7.170315,-0.1842861,-0.00427354,0.005891535,0.07114343,4.166667,0.7246377,1.28,0,0.08,0,-16.98556
39.18286,0.08748817,38.49614,39.37478,41.12893,2.63279,203.7209,216.4966,56.13373,30.80053,0.8691811,0.4617074,0.5107733,0.7514598,1.276483,0.7657096,9.818089,5.374859,8.470227,4.953665,0.5675934,0.6712992,26.8268,0.2474664,1.814693,3.769921,7.382345,1.395169,-32.11203,-0.3157395,0.07030112,2.327761,1.146052,0.5796452,8.518827,0.5145358,21.39952,0.4677473,32.07872,0.2645832,750.6946,0.1345547,1270.339,0.1295311,-63.28068,-1.249527,1851.43,0.09916682,971.3746,0.2996331,-72.71581,-0.9910116,2729.333,0.07088565,1071.17,0.3345388,-73.67321,-0.9689518,-22.45403,-0.160217,29.52645,0.1901493,0.07428145,0.1752795,-0.04931144,-0.1959917,0.7002226,0.5270972,29.48475,0.1500326,2.928132,2.018425,4.339499,2.102727,-35.62866,-0.2572095,-10.85761,16.58763,0.05093534,-0.03165787,0.2277241,5.780347,2.994012,0.236,0.2696368,0.095,0.06538348,-16.59636
